Nome;Sobrenome;Posicao_Jogador;ID_Jogador;ID_Jogo;Data_Hora_Jogo;Nome_Time;Nome_Oponente;Casa;Minutos;Pontos;Assistencias;3PTS_Feitos;reboundsDefensive;reboundsOffensive;Rebotes
Patrick;Williams;F;1630172.0;22500778;11/02/2026;Bulls;Celtics;0.0;34.31;12.0;6.0;2.0;0.0;3.0;3.0
Tre;Jones;G;1630200.0;22500778;11/02/2026;Bulls;Celtics;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Payton;Pritchard;G;1630202.0;22500778;11/02/2026;Celtics;Bulls;1.0;33.4;26.0;8.0;3.0;5.0;0.0;5.0
Nick;Richards;C;1630208.0;22500778;11/02/2026;Bulls;Celtics;0.0;20.5;5.0;0.0;1.0;2.0;2.0;4.0
Luka;Garza;C;1630568.0;22500778;11/02/2026;Celtics;Bulls;1.0;6.53;0.0;0.0;0.0;0.0;0.0;0.0
Sam;Hauser;F;1630573.0;22500778;11/02/2026;Celtics;Bulls;1.0;21.43;12.0;0.0;4.0;1.0;1.0;2.0
Josh;Giddey;G;1630581.0;22500778;11/02/2026;Bulls;Celtics;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Jaden;Ivey;G;1631093.0;22500778;11/02/2026;Bulls;Celtics;0.0;28.35;10.0;4.0;1.0;3.0;0.0;3.0
Leonard;Miller;F;1631159.0;22500778;11/02/2026;Bulls;Celtics;0.0;6.53;5.0;0.0;0.0;3.0;0.0;3.0
Ron;Harper Jr.;G-F;1631199.0;22500778;11/02/2026;Celtics;Bulls;1.0;16.19;0.0;1.0;0.0;2.0;1.0;3.0
Baylor;Scheierman;G;1631248.0;22500778;11/02/2026;Celtics;Bulls;1.0;23.36;10.0;1.0;2.0;4.0;1.0;5.0
Jordan;Walsh;G;1641775.0;22500778;11/02/2026;Celtics;Bulls;1.0;29.04;16.0;2.0;1.0;2.0;4.0;6.0
Matas;Buzelis;F;1641824.0;22500778;11/02/2026;Bulls;Celtics;0.0;28.42;15.0;4.0;3.0;8.0;0.0;8.0
Rob;Dillingham;G;1642265.0;22500778;11/02/2026;Bulls;Celtics;0.0;30.06;16.0;7.0;0.0;1.0;0.0;1.0
Hugo;Gonzalez;G;1642864.0;22500778;11/02/2026;Celtics;Bulls;1.0;9.02;0.0;0.0;0.0;2.0;0.0;2.0
Amari;Williams;F-C;1642873.0;22500778;11/02/2026;Celtics;Bulls;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Lachlan;Olbrich;C;1642950.0;22500778;11/02/2026;Bulls;Celtics;0.0;5.29;7.0;0.0;1.0;1.0;1.0;2.0
Nikola;Vucevic;C;202696.0;22500778;11/02/2026;Celtics;Bulls;1.0;26.23;19.0;3.0;4.0;8.0;3.0;11.0
Pascal;Siakam;F;1627783.0;22500779;11/02/2026;Pacers;Nets;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Terance;Mann;G-F;1629611.0;22500779;11/02/2026;Nets;Pacers;1.0;25.18;4.0;1.0;0.0;2.0;0.0;2.0
Andrew;Nembhard;G-F;1629614.0;22500779;11/02/2026;Pacers;Nets;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Aaron;Nesmith;G-F;1630174.0;22500779;11/02/2026;Pacers;Nets;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Ziaire;Williams;F;1630533.0;22500779;11/02/2026;Nets;Pacers;1.0;28.24;19.0;1.0;5.0;4.0;1.0;5.0
Ochai;Agbaji;G;1630534.0;22500779;11/02/2026;Nets;Pacers;1.0;16.29;0.0;2.0;0.0;3.0;3.0;6.0
Day'Ron;Sharpe;C;1630549.0;22500779;11/02/2026;Nets;Pacers;1.0;30.47;19.0;5.0;0.0;7.0;5.0;12.0
Jalen;Wilson;F;1630592.0;22500779;11/02/2026;Nets;Pacers;1.0;15.36;3.0;0.0;1.0;1.0;1.0;2.0
Jay;Huff;C;1630643.0;22500779;11/02/2026;Pacers;Nets;0.0;30.37;11.0;1.0;0.0;3.0;1.0;4.0
Ethan;Thompson;G;1630679.0;22500779;11/02/2026;Pacers;Nets;0.0;26.32;15.0;3.0;3.0;5.0;0.0;5.0
Micah;Potter;C;1630695.0;22500779;11/02/2026;Pacers;Nets;0.0;26.45;19.0;1.0;1.0;10.0;2.0;12.0
Josh;Minott;F;1631169.0;22500779;11/02/2026;Nets;Pacers;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Quenton;Jackson;G;1631245.0;22500779;11/02/2026;Pacers;Nets;0.0;19.07;9.0;5.0;1.0;1.0;1.0;2.0
Jarace;Walker;F;1641716.0;22500779;11/02/2026;Pacers;Nets;0.0;32.02;23.0;3.0;2.0;3.0;2.0;5.0
Noah;Clowney;F-C;1641730.0;22500779;11/02/2026;Nets;Pacers;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Kobe;Brown;F;1641738.0;22500779;11/02/2026;Pacers;Nets;0.0;28.04;4.0;3.0;0.0;5.0;2.0;7.0
Ben;Sheppard;G;1641767.0;22500779;11/02/2026;Pacers;Nets;0.0;19.02;9.0;4.0;3.0;1.0;0.0;1.0
Nolan;Traore;G;1642849.0;22500779;11/02/2026;Nets;Pacers;1.0;31.31;20.0;8.0;2.0;2.0;0.0;2.0
Egor;Demin;G;1642856.0;22500779;11/02/2026;Nets;Pacers;1.0;32.24;13.0;5.0;3.0;5.0;0.0;5.0
Danny;Wolf;F;1642874.0;22500779;11/02/2026;Nets;Pacers;1.0;22.42;14.0;0.0;2.0;6.0;2.0;8.0
Ben;Saraf;G;1642879.0;22500779;11/02/2026;Nets;Pacers;1.0;17.13;12.0;2.0;0.0;4.0;0.0;4.0
Kam;Jones;G;1642880.0;22500779;11/02/2026;Pacers;Nets;0.0;31.11;11.0;6.0;1.0;1.0;1.0;2.0
Drake;Powell;G-F;1642962.0;22500779;11/02/2026;Nets;Pacers;1.0;19.36;6.0;1.0;1.0;1.0;0.0;1.0
Taelon;Peter;G;1643007.0;22500779;11/02/2026;Pacers;Nets;0.0;26.4;14.0;3.0;4.0;4.0;0.0;4.0
T.J.;McConnell;G;204456.0;22500779;11/02/2026;Pacers;Nets;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Karl-Anthony;Towns;C-F;1626157.0;22500780;11/02/2026;Knicks;76ers;0.0;25.34;21.0;5.0;1.0;7.0;4.0;11.0
Kelly;Oubre Jr.;F-G;1626162.0;22500780;11/02/2026;76ers;Knicks;1.0;30.13;2.0;4.0;0.0;6.0;1.0;7.0
Josh;Hart;G;1628404.0;22500780;11/02/2026;Knicks;76ers;0.0;29.16;6.0;9.0;1.0;5.0;2.0;7.0
Mikal;Bridges;G-F;1628969.0;22500780;11/02/2026;Knicks;76ers;0.0;28.51;22.0;6.0;1.0;5.0;0.0;5.0
Jalen;Brunson;G;1628973.0;22500780;11/02/2026;Knicks;76ers;0.0;29.59;8.0;4.0;2.0;3.0;1.0;4.0
Mitchell;Robinson;C-F;1629011.0;22500780;11/02/2026;Knicks;76ers;0.0;15.01;11.0;0.0;0.0;3.0;3.0;6.0
Landry;Shamet;G;1629013.0;22500780;11/02/2026;Knicks;76ers;0.0;24.01;9.0;5.0;1.0;1.0;0.0;1.0
Charles;Bassey;C-F;1629646.0;22500780;11/02/2026;76ers;Knicks;1.0;4.38;2.0;0.0;0.0;0.0;0.0;0.0
Tyrese;Maxey;G;1630178.0;22500780;11/02/2026;76ers;Knicks;1.0;32.07;32.0;2.0;3.0;2.0;0.0;2.0
Trendon;Watford;G-F;1630570.0;22500780;11/02/2026;76ers;Knicks;1.0;24.49;6.0;4.0;0.0;2.0;2.0;4.0
Ariel;Hukporti;C;1630574.0;22500780;11/02/2026;Knicks;76ers;0.0;9.33;2.0;1.0;0.0;4.0;0.0;4.0
Jose;Alvarado;G;1630631.0;22500780;11/02/2026;Knicks;76ers;0.0;18.37;26.0;4.0;8.0;3.0;0.0;3.0
MarJon;Beauchamp;;1630699.0;22500780;11/02/2026;76ers;Knicks;1.0;16.06;8.0;1.0;2.0;3.0;0.0;3.0
Patrick;Baldwin Jr.;F;1631116.0;22500780;11/02/2026;76ers;Knicks;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Dalen;Terry;F;1631207.0;22500780;11/02/2026;76ers;Knicks;1.0;6.47;0.0;1.0;0.0;1.0;0.0;1.0
Dominick;Barlow;F;1631230.0;22500780;11/02/2026;76ers;Knicks;1.0;30.37;13.0;1.0;1.0;3.0;1.0;4.0
Adem;Bona;F;1641737.0;22500780;11/02/2026;76ers;Knicks;1.0;22.42;6.0;0.0;0.0;1.0;4.0;5.0
Kevin;McCullar Jr.;G;1641755.0;22500780;11/02/2026;Knicks;76ers;0.0;9.33;4.0;0.0;0.0;0.0;1.0;1.0
Johni;Broome;F;1641780.0;22500780;11/02/2026;76ers;Knicks;1.0;6.47;0.0;0.0;0.0;0.0;1.0;1.0
Dillon;Jones;;1641794.0;22500780;11/02/2026;Knicks;76ers;0.0;6.47;4.0;2.0;0.0;1.0;1.0;2.0
Tyler;Kolek;G;1642278.0;22500780;11/02/2026;Knicks;76ers;0.0;9.33;3.0;3.0;1.0;2.0;0.0;2.0
Justin;Edwards;F;1642348.0;22500780;11/02/2026;76ers;Knicks;1.0;22.2;4.0;1.0;0.0;2.0;1.0;3.0
VJ;Edgecombe;G;1642845.0;22500780;11/02/2026;76ers;Knicks;1.0;32.16;14.0;2.0;0.0;3.0;1.0;4.0
Mohamed;Diawara;F;1642885.0;22500780;11/02/2026;Knicks;76ers;0.0;20.29;14.0;2.0;4.0;5.0;0.0;5.0
Kyle;Lowry;G;200768.0;22500780;11/02/2026;76ers;Knicks;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Andre;Drummond;C;203083.0;22500780;11/02/2026;76ers;Knicks;1.0;10.38;2.0;0.0;0.0;3.0;1.0;4.0
Jordan;Clarkson;G;203903.0;22500780;11/02/2026;Knicks;76ers;0.0;12.46;8.0;0.0;1.0;0.0;0.0;0.0
Brandon;Ingram;F;1627742.0;22500781;11/02/2026;Raptors;Pistons;1.0;32.19;13.0;0.0;1.0;0.0;0.0;0.0
Caris;LeVert;G;1627747.0;22500781;11/02/2026;Pistons;Raptors;0.0;17.34;9.0;1.0;3.0;1.0;1.0;2.0
Jakob;Poeltl;C;1627751.0;22500781;11/02/2026;Raptors;Pistons;1.0;20.08;9.0;0.0;0.0;4.0;2.0;6.0
Kevin;Huerter;G-F;1628989.0;22500781;11/02/2026;Pistons;Raptors;0.0;20.51;9.0;0.0;1.0;2.0;1.0;3.0
Duncan;Robinson;F;1629130.0;22500781;11/02/2026;Pistons;Raptors;0.0;24.31;13.0;1.0;2.0;4.0;0.0;4.0
RJ;Barrett;F-G;1629628.0;22500781;11/02/2026;Raptors;Pistons;1.0;30.11;16.0;4.0;1.0;3.0;0.0;3.0
Javonte;Green;G;1629750.0;22500781;11/02/2026;Pistons;Raptors;0.0;16.17;3.0;2.0;0.0;1.0;3.0;4.0
Isaiah;Stewart;F-C;1630191.0;22500781;11/02/2026;Pistons;Raptors;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Immanuel;Quickley;G;1630193.0;22500781;11/02/2026;Raptors;Pistons;1.0;31.31;18.0;5.0;4.0;2.0;0.0;2.0
Paul;Reed;F;1630194.0;22500781;11/02/2026;Pistons;Raptors;0.0;32.36;22.0;3.0;1.0;2.0;3.0;5.0
Scottie;Barnes;F-G;1630567.0;22500781;11/02/2026;Raptors;Pistons;1.0;29.54;17.0;5.0;0.0;3.0;4.0;7.0
Sandro;Mamukelashvili;F-C;1630572.0;22500781;11/02/2026;Raptors;Pistons;1.0;19.37;7.0;1.0;1.0;5.0;1.0;6.0
Cade;Cunningham;G;1630595.0;22500781;11/02/2026;Pistons;Raptors;0.0;30.07;28.0;9.0;6.0;7.0;0.0;7.0
Jalen;Duren;C;1631105.0;22500781;11/02/2026;Pistons;Raptors;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Marcus;Sasser;G;1631204.0;22500781;11/02/2026;Pistons;Raptors;0.0;3.51;2.0;1.0;0.0;0.0;0.0;0.0
Trayce;Jackson-Davis;F;1631218.0;22500781;11/02/2026;Raptors;Pistons;1.0;9.48;0.0;1.0;0.0;2.0;1.0;3.0
Ausar;Thompson;G-F;1641709.0;22500781;11/02/2026;Pistons;Raptors;0.0;24.26;4.0;4.0;0.0;1.0;3.0;4.0
Gradey;Dick;G-F;1641711.0;22500781;11/02/2026;Raptors;Pistons;1.0;16.05;10.0;0.0;2.0;0.0;2.0;2.0
Bobi;Klintman;F;1641752.0;22500781;11/02/2026;Pistons;Raptors;0.0;3.51;0.0;0.0;0.0;0.0;0.0;0.0
Ja'Kobe;Walter;G;1642266.0;22500781;11/02/2026;Raptors;Pistons;1.0;18.58;3.0;3.0;1.0;2.0;1.0;3.0
Jamal;Shead;G;1642347.0;22500781;11/02/2026;Raptors;Pistons;1.0;23.47;0.0;3.0;0.0;2.0;0.0;2.0
Chaz;Lanier;G;1642404.0;22500781;11/02/2026;Pistons;Raptors;0.0;2.36;0.0;0.0;0.0;0.0;0.0;0.0
Jamison;Battle;F;1642419.0;22500781;11/02/2026;Raptors;Pistons;1.0;3.51;0.0;0.0;0.0;0.0;0.0;0.0
Tolu;Smith;F;1642449.0;22500781;11/02/2026;Pistons;Raptors;0.0;15.19;3.0;2.0;0.0;1.0;2.0;3.0
Daniss;Jenkins;G;1642450.0;22500781;11/02/2026;Pistons;Raptors;0.0;16.46;8.0;1.0;0.0;1.0;2.0;3.0
Alijah;Martin;G;1642918.0;22500781;11/02/2026;Raptors;Pistons;1.0;3.51;2.0;0.0;0.0;1.0;0.0;1.0
Garrett;Temple;G-F;202066.0;22500781;11/02/2026;Raptors;Pistons;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Tobias;Harris;F;202699.0;22500781;11/02/2026;Pistons;Raptors;0.0;31.15;12.0;0.0;1.0;10.0;2.0;12.0
Pat;Connaughton;G;1626192.0;22500775;11/02/2026;Hornets;Hawks;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Buddy;Hield;G;1627741.0;22500775;11/02/2026;Hawks;Hornets;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Miles;Bridges;F;1628970.0;22500775;11/02/2026;Hornets;Hawks;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Jock;Landale;C;1629111.0;22500775;11/02/2026;Hawks;Hornets;0.0;19.08;9.0;0.0;1.0;3.0;0.0;3.0
Gabe;Vincent;G;1629216.0;22500775;11/02/2026;Hawks;Hornets;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Nickeil;Alexander-Walker;G;1629638.0;22500775;11/02/2026;Hawks;Hornets;0.0;40.15;10.0;4.0;1.0;3.0;0.0;3.0
Grant;Williams;F;1629684.0;22500775;11/02/2026;Hornets;Hawks;1.0;32.07;7.0;5.0;0.0;4.0;4.0;8.0
LaMelo;Ball;G;1630163.0;22500775;11/02/2026;Hornets;Hawks;1.0;32.26;24.0;6.0;7.0;4.0;0.0;4.0
Onyeka;Okongwu;F-C;1630168.0;22500775;11/02/2026;Hawks;Hornets;0.0;28.52;18.0;0.0;3.0;1.0;2.0;3.0
Josh;Green;G;1630182.0;22500775;11/02/2026;Hornets;Hawks;1.0;19.13;3.0;0.0;1.0;0.0;0.0;0.0
Xavier;Tillman;F;1630214.0;22500775;11/02/2026;Hornets;Hawks;1.0;1.12;0.0;0.0;0.0;0.0;0.0;0.0
Tre;Mann;G;1630544.0;22500775;11/02/2026;Hornets;Hawks;1.0;15.36;5.0;0.0;1.0;0.0;0.0;0.0
Jalen;Johnson;F;1630552.0;22500775;11/02/2026;Hawks;Hornets;0.0;34.27;19.0;9.0;1.0;12.0;1.0;13.0
Corey;Kispert;F;1630557.0;22500775;11/02/2026;Hawks;Hornets;0.0;23.01;2.0;2.0;0.0;3.0;0.0;3.0
Corey;Kispert;F;1630557.0;22500775;11/02/2026;Hawks;Hornets;0.0;23.01;2.0;2.0;0.0;3.0;0.0;3.0
Dyson;Daniels;G;1630700.0;22500775;11/02/2026;Hawks;Hornets;0.0;25.29;21.0;4.0;0.0;2.0;1.0;3.0
Keaton;Wallace;G;1630811.0;22500775;11/02/2026;Hawks;Hornets;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Moussa;Diabate;F;1631217.0;22500775;11/02/2026;Hornets;Hawks;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Mouhamed;Gueye;F;1631243.0;22500775;11/02/2026;Hawks;Hornets;0.0;8.47;6.0;0.0;2.0;2.0;1.0;3.0
Brandon;Miller;F;1641706.0;22500775;11/02/2026;Hornets;Hawks;1.0;35.39;31.0;2.0;5.0;8.0;1.0;9.0
Ryan;Kalkbrenner;C;1641750.0;22500775;11/02/2026;Hornets;Hawks;1.0;23.59;5.0;1.0;0.0;2.0;4.0;6.0
PJ;Hall;C;1641790.0;22500775;11/02/2026;Hornets;Hawks;1.0;16.48;11.0;0.0;0.0;6.0;4.0;10.0
PJ;Hall;C;1641790.0;22500775;11/02/2026;Hornets;Hawks;1.0;16.48;11.0;0.0;0.0;6.0;4.0;10.0
Zaccharie;Risacher;F;1642258.0;22500775;11/02/2026;Hawks;Hornets;0.0;23.17;5.0;1.0;1.0;2.0;1.0;3.0
Tidjane;Salaun;F;1642275.0;22500775;11/02/2026;Hornets;Hawks;1.0;15.18;3.0;0.0;0.0;4.0;0.0;4.0
Kon;Knueppel;G-F;1642851.0;22500775;11/02/2026;Hornets;Hawks;1.0;30.19;18.0;4.0;4.0;4.0;2.0;6.0
Asa;Newell;F;1642854.0;22500775;11/02/2026;Hawks;Hornets;0.0;4.47;0.0;0.0;0.0;1.0;0.0;1.0
Sion;James;G;1642883.0;22500775;11/02/2026;Hornets;Hawks;1.0;17.24;3.0;3.0;1.0;3.0;0.0;3.0
CJ;McCollum;G;203468.0;22500775;11/02/2026;Hawks;Hornets;0.0;31.58;17.0;8.0;1.0;4.0;2.0;6.0
CJ;McCollum;G;203468.0;22500775;11/02/2026;Hawks;Hornets;0.0;31.58;17.0;8.0;1.0;4.0;2.0;6.0
Larry;Nance Jr.;F-C;1626204.0;22500776;11/02/2026;Cavaliers;Wizards;1.0;5.05;3.0;1.0;1.0;2.0;0.0;2.0
Donovan;Mitchell;G;1628378.0;22500776;11/02/2026;Cavaliers;Wizards;1.0;27.51;30.0;5.0;2.0;3.0;0.0;3.0
Jarrett;Allen;C;1628386.0;22500776;11/02/2026;Cavaliers;Wizards;1.0;26.37;21.0;1.0;0.0;6.0;3.0;9.0
Thomas;Bryant;C-F;1628418.0;22500776;11/02/2026;Cavaliers;Wizards;1.0;16.18;6.0;1.0;0.0;3.0;3.0;6.0
Sam;Merrill;G;1630241.0;22500776;11/02/2026;Cavaliers;Wizards;1.0;24.59;32.0;1.0;9.0;4.0;1.0;5.0
Anthony;Gill;F;1630264.0;22500776;11/02/2026;Wizards;Cavaliers;0.0;19.29;4.0;2.0;0.0;1.0;3.0;4.0
Sharife;Cooper;G;1630536.0;22500776;11/02/2026;Wizards;Cavaliers;0.0;23.36;11.0;5.0;3.0;5.0;0.0;5.0
Justin;Champagnie;G-F;1630551.0;22500776;11/02/2026;Wizards;Cavaliers;0.0;24.01;12.0;2.0;2.0;2.0;6.0;8.0
Jaden;Hardy;G;1630702.0;22500776;11/02/2026;Wizards;Cavaliers;0.0;14.31;11.0;1.0;3.0;2.0;0.0;2.0
Keon;Ellis;G;1631165.0;22500776;11/02/2026;Cavaliers;Wizards;1.0;27.27;6.0;3.0;1.0;3.0;1.0;4.0
Bilal;Coulibaly;G;1641731.0;22500776;11/02/2026;Wizards;Cavaliers;0.0;24.24;13.0;2.0;1.0;0.0;0.0;0.0
Nae'Qwan;Tomlin;F;1641772.0;22500776;11/02/2026;Cavaliers;Wizards;1.0;15.59;8.0;0.0;0.0;1.0;4.0;5.0
Craig;Porter Jr.;;1641854.0;22500776;11/02/2026;Cavaliers;Wizards;1.0;17.41;0.0;4.0;0.0;1.0;3.0;4.0
Bub;Carrington;G;1642267.0;22500776;11/02/2026;Wizards;Cavaliers;0.0;21.48;8.0;4.0;0.0;2.0;1.0;3.0
Kyshawn;George;F;1642273.0;22500776;11/02/2026;Wizards;Cavaliers;0.0;24.24;17.0;3.0;1.0;2.0;3.0;5.0
Jaylon;Tyson;G-F;1642281.0;22500776;11/02/2026;Cavaliers;Wizards;1.0;21.29;7.0;1.0;0.0;4.0;1.0;5.0
Jamir;Watkins;F;1642364.0;22500776;11/02/2026;Wizards;Cavaliers;0.0;28.31;16.0;2.0;2.0;1.0;2.0;3.0
Tristan;Enaruna;;1642400.0;22500776;11/02/2026;Cavaliers;Wizards;1.0;5.05;2.0;0.0;0.0;1.0;0.0;1.0
Tre;Johnson;G;1642848.0;22500776;11/02/2026;Wizards;Cavaliers;0.0;18.15;10.0;2.0;1.0;2.0;1.0;3.0
Will;Riley;F;1642860.0;22500776;11/02/2026;Wizards;Cavaliers;0.0;28.49;4.0;2.0;0.0;3.0;1.0;4.0
Tyrese;Proctor;G;1642878.0;22500776;11/02/2026;Cavaliers;Wizards;1.0;5.05;3.0;0.0;1.0;0.0;0.0;0.0
Keshon;Gilbert;;1642933.0;22500776;11/02/2026;Wizards;Cavaliers;0.0;6.06;2.0;0.0;0.0;0.0;1.0;1.0
Kadary;Richmond;;1642955.0;22500776;11/02/2026;Wizards;Cavaliers;0.0;6.06;5.0;1.0;1.0;1.0;1.0;2.0
James;Harden;G;201935.0;22500776;11/02/2026;Cavaliers;Wizards;1.0;28.27;13.0;11.0;1.0;4.0;0.0;4.0
Dennis;Schroder;G;203471.0;22500776;11/02/2026;Cavaliers;Wizards;1.0;17.57;7.0;2.0;1.0;3.0;0.0;3.0
Myles;Turner;C-F;1626167.0;22500777;11/02/2026;Bucks;Magic;0.0;30.42;5.0;2.0;1.0;8.0;0.0;8.0
Bobby;Portis;F;1626171.0;22500777;11/02/2026;Bucks;Magic;0.0;16.26;4.0;0.0;0.0;2.0;0.0;2.0
Jonathan;Isaac;F;1628371.0;22500777;11/02/2026;Magic;Bucks;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Kyle;Kuzma;F;1628398.0;22500777;11/02/2026;Bucks;Magic;0.0;29.5;15.0;2.0;1.0;6.0;1.0;7.0
Jevon;Carter;G;1628975.0;22500777;11/02/2026;Magic;Bucks;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Wendell;Carter Jr.;C-F;1628976.0;22500777;11/02/2026;Magic;Bucks;1.0;30.36;6.0;3.0;0.0;9.0;2.0;11.0
Gary;Trent Jr.;G;1629018.0;22500777;11/02/2026;Bucks;Magic;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Moritz;Wagner;F-C;1629021.0;22500777;11/02/2026;Magic;Bucks;1.0;17.24;12.0;4.0;0.0;3.0;2.0;5.0
Goga;Bitadze;C-F;1629048.0;22500777;11/02/2026;Magic;Bucks;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Kevin;Porter Jr.;G-F;1629645.0;22500777;11/02/2026;Bucks;Magic;0.0;38.35;18.0;11.0;1.0;8.0;2.0;10.0
Desmond;Bane;G;1630217.0;22500777;11/02/2026;Magic;Bucks;1.0;38.52;31.0;5.0;8.0;1.0;1.0;2.0
Franz;Wagner;F;1630532.0;22500777;11/02/2026;Magic;Bucks;1.0;20.38;5.0;3.0;1.0;0.0;0.0;0.0
Cam;Thomas;G;1630560.0;22500777;11/02/2026;Bucks;Magic;0.0;25.03;34.0;2.0;4.0;4.0;0.0;4.0
Jericho;Sims;C;1630579.0;22500777;11/02/2026;Bucks;Magic;0.0;35.54;17.0;2.0;0.0;6.0;5.0;11.0
Jalen;Suggs;G;1630591.0;22500777;11/02/2026;Magic;Bucks;1.0;34.54;16.0;10.0;4.0;1.0;0.0;1.0
Paolo;Banchero;F;1631094.0;22500777;11/02/2026;Magic;Bucks;1.0;39.16;17.0;2.0;2.0;3.0;1.0;4.0
Ousmane;Dieng;F;1631172.0;22500777;11/02/2026;Bucks;Magic;0.0;22.38;17.0;0.0;5.0;3.0;0.0;3.0
Pete;Nance;F;1631250.0;22500777;11/02/2026;Bucks;Magic;0.0;4.19;0.0;0.0;0.0;0.0;0.0;0.0
AJ;Green;;1631260.0;22500777;11/02/2026;Bucks;Magic;0.0;30.21;6.0;2.0;2.0;1.0;0.0;1.0
Jamal;Cain;F;1631288.0;22500777;11/02/2026;Magic;Bucks;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Anthony;Black;G;1641710.0;22500777;11/02/2026;Magic;Bucks;1.0;24.44;13.0;3.0;3.0;3.0;0.0;3.0
Andre;Jackson Jr.;G;1641748.0;22500777;11/02/2026;Bucks;Magic;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Tristan;da Silva;F;1641783.0;22500777;11/02/2026;Magic;Bucks;1.0;23.1;5.0;0.0;1.0;3.0;1.0;4.0
Jase;Richardson;G;1642859.0;22500777;11/02/2026;Magic;Bucks;1.0;6.51;3.0;1.0;1.0;0.0;0.0;0.0
Noah;Penda;G-F;1642869.0;22500777;11/02/2026;Magic;Bucks;1.0;3.36;0.0;0.0;0.0;0.0;0.0;0.0
Thanasis;Antetokounmpo;F;203648.0;22500777;11/02/2026;Bucks;Magic;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Gary;Harris;G;203914.0;22500777;11/02/2026;Bucks;Magic;0.0;6.12;0.0;1.0;0.0;1.0;0.0;1.0
De'Aaron;Fox;G;1628368.0;22500774;10/02/2026;Spurs;Lakers;0.0;17.12;8.0;6.0;0.0;1.0;1.0;2.0
Luke;Kennard;G;1628379.0;22500774;10/02/2026;Lakers;Spurs;1.0;27.4;14.0;5.0;1.0;1.0;1.0;2.0
Luke;Kornet;C-F;1628436.0;22500774;10/02/2026;Spurs;Lakers;0.0;9.54;6.0;1.0;0.0;4.0;1.0;5.0
Maxi;Kleber;F;1628467.0;22500774;10/02/2026;Lakers;Spurs;1.0;13.2;6.0;0.0;1.0;3.0;0.0;3.0
Jarred;Vanderbilt;F;1629020.0;22500774;10/02/2026;Lakers;Spurs;1.0;16.21;6.0;2.0;1.0;3.0;1.0;4.0
Rui;Hachimura;F;1629060.0;22500774;10/02/2026;Lakers;Spurs;1.0;26.35;6.0;2.0;0.0;4.0;0.0;4.0
Jordan;McLaughlin;G;1629162.0;22500774;10/02/2026;Spurs;Lakers;0.0;14.51;7.0;2.0;1.0;2.0;0.0;2.0
Jaxson;Hayes;C-F;1629637.0;22500774;10/02/2026;Lakers;Spurs;1.0;16.38;13.0;3.0;1.0;3.0;1.0;4.0
Keldon;Johnson;F-G;1629640.0;22500774;10/02/2026;Spurs;Lakers;0.0;21.08;6.0;2.0;0.0;2.0;2.0;4.0
Devin;Vassell;G-F;1630170.0;22500774;10/02/2026;Spurs;Lakers;0.0;24.1;9.0;1.0;1.0;2.0;0.0;2.0
Julian;Champagnie;F;1630577.0;22500774;10/02/2026;Spurs;Lakers;0.0;18.09;8.0;2.0;1.0;2.0;0.0;2.0
Jeremy;Sochan;F;1631110.0;22500774;10/02/2026;Spurs;Lakers;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Drew;Timme;F;1631166.0;22500774;10/02/2026;Lakers;Spurs;1.0;20.29;14.0;0.0;2.0;2.0;0.0;2.0
Jake;LaRavia;F;1631222.0;22500774;10/02/2026;Lakers;Spurs;1.0;18.22;10.0;1.0;2.0;1.0;1.0;2.0
Victor;Wembanyama;F-C;1641705.0;22500774;10/02/2026;Spurs;Lakers;0.0;26.06;40.0;2.0;4.0;11.0;1.0;12.0
Kobe;Bufkin;G;1641723.0;22500774;10/02/2026;Lakers;Spurs;1.0;24.2;7.0;1.0;1.0;2.0;0.0;2.0
